time,loss,mse_loss,val_loss,val_mse_loss,lr
79.05267000198364,-1.398,0.115,-1.481,0.112,7.4510e-05
78.96642065048218,-1.403,0.113,-1.490,0.097,7.6471e-05
80.10322451591492,-1.409,0.113,-1.453,0.105,7.8431e-05
79.03126692771912,-1.382,0.117,-1.492,0.105,8.0392e-05
78.93482089042664,-1.402,0.111,-1.532,0.105,8.2353e-05
167.86312890052795,-1.423,0.111,-1.500,0.105,8.4314e-05
87.49634003639221,-1.415,0.113,-1.461,0.117,8.6275e-05
78.82293677330017,-1.413,0.113,-1.516,0.096,8.8235e-05
78.89047360420227,-1.412,0.116,-1.495,0.091,9.0196e-05
78.84291052818298,-1.435,0.112,-1.544,0.100,9.2157e-05
78.82055020332336,-1.427,0.113,-1.482,0.112,9.4118e-05
78.80906081199646,-1.429,0.111,-1.505,0.101,9.6078e-05
95.76177954673767,-1.428,0.109,-1.516,0.098,9.8039e-05
78.93874454498291,-1.442,0.110,-1.384,0.132,1.0000e-04
78.80036759376526,-1.445,0.106,-1.552,0.094,9.9999e-05
78.79119944572449,-1.438,0.107,-1.491,0.109,9.9996e-05
78.81985139846802,-1.414,0.115,-1.474,0.110,9.9991e-05
78.79884958267212,-1.467,0.101,-1.532,0.099,9.9984e-05
78.83802509307861,-1.453,0.107,-1.541,0.098,9.9975e-05
78.90258741378784,-1.473,0.104,-1.567,0.084,9.9964e-05
78.82663154602051,-1.459,0.106,-1.563,0.097,9.9952e-05
78.7917377948761,-1.477,0.104,-1.577,0.093,9.9937e-05
80.04139399528503,-1.494,0.103,-1.576,0.105,9.9920e-05
78.80688238143921,-1.489,0.105,-1.583,0.082,9.9901e-05
78.8235969543457,-1.498,0.103,-1.430,0.119,9.9881e-05
78.84921169281006,-1.495,0.099,-1.590,0.097,9.9858e-05
78.81878852844238,-1.508,0.100,-1.595,0.095,9.9833e-05
78.8298876285553,-1.483,0.106,-1.606,0.089,9.9807e-05
78.80908012390137,-1.515,0.101,-1.616,0.093,9.9778e-05
78.80309748649597,-1.498,0.100,-1.583,0.096,9.9748e-05
78.92349314689636,-1.517,0.100,-1.605,0.094,9.9715e-05
78.88259506225586,-1.519,0.100,-1.559,0.095,9.9681e-05
79.12683248519897,-1.528,0.098,-1.608,0.095,9.9644e-05
78.90526390075684,-1.541,0.095,-1.634,0.085,9.9606e-05
78.90980172157288,-1.532,0.095,-1.620,0.095,9.9565e-05
78.88162016868591,-1.537,0.093,-1.621,0.080,9.9523e-05
78.89176487922668,-1.557,0.092,-1.655,0.078,9.9479e-05
78.91593360900879,-1.543,0.097,-1.615,0.085,9.9433e-05
78.91035223007202,-1.562,0.095,-1.619,0.077,9.9384e-05
78.91604566574097,-1.550,0.099,-1.609,0.093,9.9334e-05
78.87916231155396,-1.562,0.097,-1.647,0.092,9.9282e-05
78.90577149391174,-1.569,0.095,-1.648,0.086,9.9228e-05
81.54195404052734,-1.584,0.088,-1.634,0.097,9.9172e-05
78.89259791374207,-1.588,0.085,-1.669,0.079,9.9114e-05
78.8985857963562,-1.575,0.094,-1.690,0.096,9.9055e-05
78.88885426521301,-1.596,0.092,-1.672,0.078,9.8993e-05
78.91107320785522,-1.593,0.093,-1.705,0.078,9.8929e-05
78.88667464256287,-1.600,0.087,-1.696,0.083,9.8863e-05
78.9493498802185,-1.611,0.087,-1.691,0.097,9.8796e-05
78.95846366882324,-1.605,0.090,-1.700,0.087,9.8726e-05
78.93475031852722,-1.604,0.093,-1.626,0.097,9.8655e-05
80.62511587142944,-1.607,0.087,-1.728,0.070,9.8582e-05
81.03847885131836,-1.622,0.092,-1.686,0.078,9.8506e-05
80.67442059516907,-1.602,0.091,-1.686,0.095,9.8429e-05
